service_id,date,exception_type
1.1.H925,20201214,1
1.1.H925,20201215,1
1.1.H925,20201216,1
1.1.H925,20201217,1
1.1.H930,20201218,1
1.1.H927,20201219,1
1.1.H621,20201220,1
1.1.H925,20201221,1
1.1.H925,20201222,1
1.1.H925,20201223,1
1.1.H925,20201224,1
1.1.H621,20201225,1
1.1.H621,20201226,1
1.1.H621,20201227,1
1.1.H925,20201228,1
1.1.H925,20201229,1
1.1.H925,20201230,1
1.1.H925,20201231,1
1.2.H586,20200619,1
1.2.H898,20200620,1
1.2.H898,20200621,1
1.2.H586,20200622,1
1.2.H607,20200623,1
1.2.H898,20200624,1
1.2.H586,20200625,1
1.2.H876,20200626,1
1.2.H794,20200627,1
1.2.H601,20200628,1
1.2.H871,20200629,1
1.2.H871,20200630,1
1.2.H922,20200701,1
1.2.H922,20200702,1
1.2.H934,20200703,1
1.2.H931,20200704,1
1.2.H601,20200705,1
1.2.H922,20200706,1
1.2.H922,20200707,1
1.2.H922,20200708,1
1.2.H922,20200709,1
1.2.H934,20200710,1
1.2.H931,20200711,1
1.2.H601,20200712,1
1.2.H922,20200713,1
1.2.H922,20200714,1
1.2.H922,20200715,1
1.2.H922,20200716,1
1.2.H934,20200717,1
1.2.H931,20200718,1
1.2.H601,20200719,1
1.2.H922,20200720,1
1.2.H922,20200721,1
1.2.H922,20200722,1
1.2.H922,20200723,1
1.2.H934,20200724,1
1.2.H931,20200725,1
1.2.H601,20200726,1
1.2.H922,20200727,1
1.2.H922,20200728,1
1.2.H922,20200729,1
1.2.H922,20200730,1
1.2.H934,20200731,1
1.2.H931,20200801,1
1.2.H601,20200802,1
1.2.H922,20200803,1
1.2.H922,20200804,1
1.2.H922,20200805,1
1.2.H922,20200806,1
1.2.H934,20200807,1
1.2.H931,20200808,1
1.2.H601,20200809,1
1.2.H922,20200810,1
1.2.H922,20200811,1
1.2.H922,20200812,1
1.2.H922,20200813,1
1.2.H934,20200814,1
1.2.H601,20200815,1
1.2.H601,20200816,1
1.2.H922,20200817,1
1.2.H922,20200818,1
1.2.H922,20200819,1
1.2.H922,20200820,1
1.2.H934,20200821,1
1.2.H931,20200822,1
1.2.H601,20200823,1
1.2.H922,20200824,1
1.2.H922,20200825,1
1.2.H922,20200826,1
1.2.H922,20200827,1
1.2.H934,20200828,1
1.2.H931,20200829,1
1.2.H601,20200830,1
1.2.H922,20200831,1
1.2.H922,20200901,1
1.2.H922,20200902,1
1.2.H922,20200903,1
1.2.H934,20200904,1
1.2.H931,20200905,1
1.2.H601,20200906,1
1.2.H922,20200907,1
1.2.H922,20200908,1
1.2.H922,20200909,1
1.2.H922,20200910,1
1.2.H601,20200911,1
1.2.H931,20200912,1
1.2.H601,20200913,1
1.2.H922,20200914,1
1.2.H922,20200915,1
1.2.H922,20200916,1
1.2.H922,20200917,1
1.2.H934,20200918,1
1.2.H931,20200919,1
1.2.H601,20200920,1
1.2.H922,20200921,1
1.2.H922,20200922,1
1.2.H922,20200923,1
1.2.H601,20200924,1
1.2.H934,20200925,1
1.2.H931,20200926,1
1.2.H601,20200927,1
1.2.H922,20200928,1
1.2.H922,20200929,1
1.2.H922,20200930,1
1.2.H922,20201001,1
1.2.H934,20201002,1
1.2.H931,20201003,1
1.2.H601,20201004,1
1.2.H922,20201005,1
1.2.H922,20201006,1
1.2.H922,20201007,1
1.2.H922,20201008,1
1.2.H934,20201009,1
1.2.H931,20201010,1
1.2.H601,20201011,1
1.2.H601,20201012,1
1.2.H922,20201013,1
1.2.H922,20201014,1
1.2.H922,20201015,1
1.2.H934,20201016,1
1.2.H931,20201017,1
1.2.H601,20201018,1
1.2.H922,20201019,1
1.2.H922,20201020,1
1.2.H922,20201021,1
1.2.H922,20201022,1
1.2.H934,20201023,1
1.2.H931,20201024,1
1.2.H601,20201025,1
1.2.H922,20201026,1
1.2.H922,20201027,1
1.2.H922,20201028,1
1.2.H922,20201029,1
1.2.H934,20201030,1
1.2.H931,20201031,1
1.2.H601,20201101,1
1.2.H922,20201102,1
1.2.H922,20201103,1
1.2.H922,20201104,1
1.2.H922,20201105,1
1.2.H934,20201106,1
1.2.H931,20201107,1
1.2.H601,20201108,1
1.2.H922,20201109,1
1.2.H922,20201110,1
1.2.H922,20201111,1
1.2.H922,20201112,1
1.2.H934,20201113,1
1.2.H931,20201114,1
1.2.H601,20201115,1
1.2.H922,20201116,1
1.2.H922,20201117,1
1.2.H922,20201118,1
1.2.H922,20201119,1
1.2.H934,20201120,1
1.2.H931,20201121,1
1.2.H601,20201122,1
1.2.H922,20201123,1
1.2.H922,20201124,1
1.2.H922,20201125,1
1.2.H922,20201126,1
1.2.H934,20201127,1
1.2.H931,20201128,1
1.2.H601,20201129,1
1.2.H922,20201130,1
1.2.H922,20201201,1
1.2.H922,20201202,1
1.2.H922,20201203,1
1.2.H934,20201204,1
1.2.H931,20201205,1
1.2.H601,20201206,1
1.2.H922,20201207,1
1.2.H601,20201208,1
1.2.H922,20201209,1
1.2.H922,20201210,1
1.2.H934,20201211,1
1.2.H931,20201212,1
1.2.H601,20201213,1
1.2.H922,20201214,1
1.2.H922,20201215,1
1.2.H922,20201216,1
1.2.H922,20201217,1
1.2.H934,20201218,1
1.2.H931,20201219,1
1.2.H601,20201220,1
1.2.H922,20201221,1
1.2.H922,20201222,1
1.2.H922,20201223,1
1.2.H922,20201224,1
1.2.H601,20201225,1
1.2.H601,20201226,1
1.2.H601,20201227,1
1.2.H922,20201228,1
1.2.H922,20201229,1
1.2.H922,20201230,1
1.2.H922,20201231,1
1.3.H742,20200619,1
1.3.H900,20200620,1
1.3.H900,20200621,1
1.3.H742,20200622,1
1.3.H613,20200623,1
1.3.H742,20200624,1
1.3.H742,20200625,1
1.3.H613,20200626,1
1.3.H797,20200627,1
1.3.H609,20200628,1
1.3.H788,20200629,1
1.3.H788,20200630,1
1.3.H924,20200701,1
1.3.H924,20200702,1
1.3.H929,20200703,1
1.3.H936,20200704,1
1.3.H609,20200705,1
1.3.H924,20200706,1
1.3.H924,20200707,1
1.3.H924,20200708,1
1.3.H924,20200709,1
1.3.H929,20200710,1
1.3.H936,20200711,1
1.3.H609,20200712,1
1.3.H924,20200713,1
1.3.H924,20200714,1
1.3.H924,20200715,1
1.3.H924,20200716,1
1.3.H929,20200717,1
1.3.H936,20200718,1
1.3.H609,20200719,1
1.3.H924,20200720,1
1.3.H924,20200721,1
1.3.H924,20200722,1
1.3.H924,20200723,1
1.3.H929,20200724,1
1.3.H936,20200725,1
1.3.H609,20200726,1
1.3.H924,20200727,1
1.3.H924,20200728,1
1.3.H924,20200729,1
1.3.H924,20200730,1
1.3.H929,20200731,1
1.3.H936,20200801,1
1.3.H609,20200802,1
1.3.H924,20200803,1
1.3.H924,20200804,1
1.3.H924,20200805,1
1.3.H924,20200806,1
1.3.H929,20200807,1
1.3.H936,20200808,1
1.3.H609,20200809,1
1.3.H924,20200810,1
1.3.H924,20200811,1
1.3.H924,20200812,1
1.3.H924,20200813,1
1.3.H929,20200814,1
1.3.H609,20200815,1
1.3.H609,20200816,1
1.3.H924,20200817,1
1.3.H924,20200818,1
1.3.H924,20200819,1
1.3.H924,20200820,1
1.3.H929,20200821,1
1.3.H936,20200822,1
1.3.H609,20200823,1
1.3.H924,20200824,1
1.3.H924,20200825,1
1.3.H924,20200826,1
1.3.H924,20200827,1
1.3.H929,20200828,1
1.3.H936,20200829,1
1.3.H609,20200830,1
1.3.H924,20200831,1
1.3.H924,20200901,1
1.3.H924,20200902,1
1.3.H924,20200903,1
1.3.H929,20200904,1
1.3.H936,20200905,1
1.3.H609,20200906,1
1.3.H924,20200907,1
1.3.H924,20200908,1
1.3.H924,20200909,1
1.3.H924,20200910,1
1.3.H609,20200911,1
1.3.H936,20200912,1
1.3.H609,20200913,1
1.3.H924,20200914,1
1.3.H924,20200915,1
1.3.H924,20200916,1
1.3.H924,20200917,1
1.3.H929,20200918,1
1.3.H936,20200919,1
1.3.H609,20200920,1
1.3.H924,20200921,1
1.3.H924,20200922,1
1.3.H924,20200923,1
1.3.H609,20200924,1
1.3.H929,20200925,1
1.3.H936,20200926,1
1.3.H609,20200927,1
1.3.H924,20200928,1
1.3.H924,20200929,1
1.3.H924,20200930,1
1.3.H924,20201001,1
1.3.H929,20201002,1
1.3.H936,20201003,1
1.3.H609,20201004,1
1.3.H924,20201005,1
1.3.H924,20201006,1
1.3.H924,20201007,1
1.3.H924,20201008,1
1.3.H929,20201009,1
1.3.H936,20201010,1
1.3.H609,20201011,1
1.3.H609,20201012,1
1.3.H924,20201013,1
1.3.H924,20201014,1
1.3.H924,20201015,1
1.3.H929,20201016,1
1.3.H936,20201017,1
1.3.H609,20201018,1
1.3.H924,20201019,1
1.3.H924,20201020,1
1.3.H924,20201021,1
1.3.H924,20201022,1
1.3.H929,20201023,1
1.3.H936,20201024,1
1.3.H609,20201025,1
1.3.H924,20201026,1
1.3.H924,20201027,1
1.3.H924,20201028,1
1.3.H924,20201029,1
1.3.H929,20201030,1
1.3.H936,20201031,1
1.3.H609,20201101,1
1.3.H924,20201102,1
1.3.H924,20201103,1
1.3.H924,20201104,1
1.3.H924,20201105,1
1.3.H929,20201106,1
1.3.H936,20201107,1
1.3.H609,20201108,1
1.3.H924,20201109,1
1.3.H924,20201110,1
1.3.H924,20201111,1
1.3.H924,20201112,1
1.3.H929,20201113,1
1.3.H936,20201114,1
1.3.H609,20201115,1
1.3.H924,20201116,1
1.3.H924,20201117,1
1.3.H924,20201118,1
1.3.H924,20201119,1
1.3.H929,20201120,1
1.3.H936,20201121,1
1.3.H609,20201122,1
1.3.H924,20201123,1
1.3.H924,20201124,1
1.3.H924,20201125,1
1.3.H924,20201126,1
1.3.H929,20201127,1
1.3.H936,20201128,1
1.3.H609,20201129,1
1.3.H924,20201130,1
1.3.H924,20201201,1
1.3.H924,20201202,1
1.3.H924,20201203,1
1.3.H929,20201204,1
1.3.H936,20201205,1
1.3.H609,20201206,1
1.3.H924,20201207,1
1.3.H609,20201208,1
1.3.H924,20201209,1
1.3.H924,20201210,1
1.3.H929,20201211,1
1.3.H936,20201212,1
1.3.H609,20201213,1
1.3.H924,20201214,1
1.3.H924,20201215,1
1.3.H924,20201216,1
1.3.H924,20201217,1
1.3.H929,20201218,1
1.3.H936,20201219,1
1.3.H609,20201220,1
1.3.H924,20201221,1
1.3.H924,20201222,1
1.3.H924,20201223,1
1.3.H924,20201224,1
1.3.H609,20201225,1
1.3.H609,20201226,1
1.3.H609,20201227,1
1.3.H924,20201228,1
1.3.H924,20201229,1
1.3.H924,20201230,1
1.3.H924,20201231,1
1.4.H741,20200619,1
1.4.H897,20200620,1
1.4.H897,20200621,1
1.4.H741,20200622,1
1.4.H581,20200623,1
1.4.H615,20200624,1
1.4.H874,20200625,1
1.4.H581,20200626,1
1.4.H799,20200627,1
1.4.H615,20200628,1
1.4.H874,20200629,1
1.4.H874,20200630,1
1.4.H921,20200701,1
1.4.H921,20200702,1
1.4.H933,20200703,1
1.4.H932,20200704,1
1.4.H615,20200705,1
1.4.H921,20200706,1
1.4.H921,20200707,1
1.4.H921,20200708,1
1.4.H921,20200709,1
1.4.H933,20200710,1
1.4.H932,20200711,1
1.4.H615,20200712,1
1.4.H921,20200713,1
1.4.H921,20200714,1
1.4.H921,20200715,1
1.4.H921,20200716,1
1.4.H933,20200717,1
1.4.H932,20200718,1
1.4.H615,20200719,1
1.4.H921,20200720,1
1.4.H921,20200721,1
1.4.H921,20200722,1
1.4.H921,20200723,1
1.4.H933,20200724,1
1.4.H932,20200725,1
1.4.H615,20200726,1
1.4.H921,20200727,1
1.4.H921,20200728,1
1.4.H921,20200729,1
1.4.H921,20200730,1
1.4.H933,20200731,1
1.4.H932,20200801,1
1.4.H615,20200802,1
1.4.H921,20200803,1
1.4.H921,20200804,1
1.4.H921,20200805,1
1.4.H921,20200806,1
1.4.H933,20200807,1
1.4.H932,20200808,1
1.4.H615,20200809,1
1.4.H921,20200810,1
1.4.H921,20200811,1
1.4.H921,20200812,1
1.4.H921,20200813,1
1.4.H933,20200814,1
1.4.H615,20200815,1
1.4.H615,20200816,1
1.4.H921,20200817,1
1.4.H921,20200818,1
1.4.H921,20200819,1
1.4.H921,20200820,1
1.4.H933,20200821,1
1.4.H932,20200822,1
1.4.H615,20200823,1
1.4.H921,20200824,1
1.4.H921,20200825,1
1.4.H921,20200826,1
1.4.H921,20200827,1
1.4.H933,20200828,1
1.4.H932,20200829,1
1.4.H615,20200830,1
1.4.H921,20200831,1
1.4.H921,20200901,1
1.4.H921,20200902,1
1.4.H921,20200903,1
1.4.H933,20200904,1
1.4.H932,20200905,1
1.4.H615,20200906,1
1.4.H921,20200907,1
1.4.H921,20200908,1
1.4.H921,20200909,1
1.4.H921,20200910,1
1.4.H615,20200911,1
1.4.H932,20200912,1
1.4.H615,20200913,1
1.4.H921,20200914,1
1.4.H921,20200915,1
1.4.H921,20200916,1
1.4.H921,20200917,1
1.4.H933,20200918,1
1.4.H932,20200919,1
1.4.H615,20200920,1
1.4.H921,20200921,1
1.4.H921,20200922,1
1.4.H921,20200923,1
1.4.H615,20200924,1
1.4.H933,20200925,1
1.4.H932,20200926,1
1.4.H615,20200927,1
1.4.H921,20200928,1
1.4.H921,20200929,1
1.4.H921,20200930,1
1.4.H921,20201001,1
1.4.H933,20201002,1
1.4.H932,20201003,1
1.4.H615,20201004,1
1.4.H921,20201005,1
1.4.H921,20201006,1
1.4.H921,20201007,1
1.4.H921,20201008,1
1.4.H933,20201009,1
1.4.H932,20201010,1
1.4.H615,20201011,1
1.4.H615,20201012,1
1.4.H921,20201013,1
1.4.H921,20201014,1
1.4.H921,20201015,1
1.4.H933,20201016,1
1.4.H932,20201017,1
1.4.H615,20201018,1
1.4.H921,20201019,1
1.4.H921,20201020,1
1.4.H921,20201021,1
1.4.H921,20201022,1
1.4.H933,20201023,1
1.4.H932,20201024,1
1.4.H615,20201025,1
1.4.H921,20201026,1
1.4.H921,20201027,1
1.4.H921,20201028,1
1.4.H921,20201029,1
1.4.H933,20201030,1
1.4.H932,20201031,1
1.4.H615,20201101,1
1.4.H921,20201102,1
1.4.H921,20201103,1
1.4.H921,20201104,1
1.4.H921,20201105,1
1.4.H933,20201106,1
1.4.H932,20201107,1
1.4.H615,20201108,1
1.4.H921,20201109,1
1.4.H921,20201110,1
1.4.H921,20201111,1
1.4.H921,20201112,1
1.4.H933,20201113,1
1.4.H932,20201114,1
1.4.H615,20201115,1
1.4.H921,20201116,1
1.4.H921,20201117,1
1.4.H921,20201118,1
1.4.H921,20201119,1
1.4.H933,20201120,1
1.4.H932,20201121,1
1.4.H615,20201122,1
1.4.H921,20201123,1
1.4.H921,20201124,1
1.4.H921,20201125,1
1.4.H921,20201126,1
1.4.H933,20201127,1
1.4.H932,20201128,1
1.4.H615,20201129,1
1.4.H921,20201130,1
1.4.H921,20201201,1
1.4.H921,20201202,1
1.4.H921,20201203,1
1.4.H933,20201204,1
1.4.H932,20201205,1
1.4.H615,20201206,1
1.4.H921,20201207,1
1.4.H615,20201208,1
1.4.H921,20201209,1
1.4.H921,20201210,1
1.4.H933,20201211,1
1.4.H932,20201212,1
1.4.H615,20201213,1
1.4.H921,20201214,1
1.4.H921,20201215,1
1.4.H921,20201216,1
1.4.H921,20201217,1
1.4.H933,20201218,1
1.4.H932,20201219,1
1.4.H615,20201220,1
1.4.H921,20201221,1
1.4.H921,20201222,1
1.4.H921,20201223,1
1.4.H921,20201224,1
1.4.H615,20201225,1
1.4.H615,20201226,1
1.4.H615,20201227,1
1.4.H921,20201228,1
1.4.H921,20201229,1
1.4.H921,20201230,1
1.4.H921,20201231,1
1.5.H926,20200619,1
1.5.H899,20200620,1
1.5.H899,20200621,1
1.5.H926,20200622,1
1.5.H596,20200623,1
1.5.H582,20200624,1
1.5.H872,20200625,1
1.5.H596,20200626,1
1.5.H798,20200627,1
1.5.H582,20200628,1
1.5.H872,20200629,1
1.5.H872,20200630,1
1.5.H923,20200701,1
1.5.H923,20200702,1
1.5.H928,20200703,1
1.5.H935,20200704,1
1.5.H582,20200705,1
1.5.H923,20200706,1
1.5.H923,20200707,1
1.5.H923,20200708,1
1.5.H923,20200709,1
1.5.H928,20200710,1
1.5.H935,20200711,1
1.5.H582,20200712,1
1.5.H923,20200713,1
1.5.H923,20200714,1
1.5.H923,20200715,1
1.5.H923,20200716,1
1.5.H928,20200717,1
1.5.H935,20200718,1
1.5.H582,20200719,1
1.5.H923,20200720,1
1.5.H923,20200721,1
1.5.H923,20200722,1
1.5.H923,20200723,1
1.5.H928,20200724,1
1.5.H935,20200725,1
1.5.H582,20200726,1
1.5.H923,20200727,1
1.5.H923,20200728,1
1.5.H923,20200729,1
1.5.H923,20200730,1
1.5.H928,20200731,1
1.5.H935,20200801,1
1.5.H582,20200802,1
1.5.H923,20200803,1
1.5.H923,20200804,1
1.5.H923,20200805,1
1.5.H923,20200806,1
1.5.H928,20200807,1
1.5.H935,20200808,1
1.5.H582,20200809,1
1.5.H923,20200810,1
1.5.H923,20200811,1
1.5.H923,20200812,1
1.5.H923,20200813,1
1.5.H928,20200814,1
1.5.H582,20200815,1
1.5.H582,20200816,1
1.5.H923,20200817,1
1.5.H923,20200818,1
1.5.H923,20200819,1
1.5.H923,20200820,1
1.5.H928,20200821,1
1.5.H935,20200822,1
1.5.H582,20200823,1
1.5.H923,20200824,1
1.5.H923,20200825,1
1.5.H923,20200826,1
1.5.H923,20200827,1
1.5.H928,20200828,1
1.5.H935,20200829,1
1.5.H582,20200830,1
1.5.H923,20200831,1
1.5.H923,20200901,1
1.5.H923,20200902,1
1.5.H923,20200903,1
1.5.H928,20200904,1
1.5.H935,20200905,1
1.5.H582,20200906,1
1.5.H923,20200907,1
1.5.H923,20200908,1
1.5.H923,20200909,1
1.5.H923,20200910,1
1.5.H582,20200911,1
1.5.H935,20200912,1
1.5.H582,20200913,1
1.5.H923,20200914,1
1.5.H923,20200915,1
1.5.H923,20200916,1
1.5.H923,20200917,1
1.5.H928,20200918,1
1.5.H935,20200919,1
1.5.H582,20200920,1
1.5.H923,20200921,1
1.5.H923,20200922,1
1.5.H923,20200923,1
1.5.H582,20200924,1
1.5.H928,20200925,1
1.5.H935,20200926,1
1.5.H582,20200927,1
1.5.H923,20200928,1
1.5.H923,20200929,1
1.5.H923,20200930,1
1.5.H923,20201001,1
1.5.H928,20201002,1
1.5.H935,20201003,1
1.5.H582,20201004,1
1.5.H923,20201005,1
1.5.H923,20201006,1
1.5.H923,20201007,1
1.5.H923,20201008,1
1.5.H928,20201009,1
1.5.H935,20201010,1
1.5.H582,20201011,1
1.5.H582,20201012,1
1.5.H923,20201013,1
1.5.H923,20201014,1
1.5.H923,20201015,1
1.5.H928,20201016,1
1.5.H935,20201017,1
1.5.H582,20201018,1
1.5.H923,20201019,1
1.5.H923,20201020,1
1.5.H923,20201021,1
1.5.H923,20201022,1
1.5.H928,20201023,1
1.5.H935,20201024,1
1.5.H582,20201025,1
1.5.H923,20201026,1
1.5.H923,20201027,1
1.5.H923,20201028,1
1.5.H923,20201029,1
1.5.H928,20201030,1
1.5.H935,20201031,1
1.5.H582,20201101,1
1.5.H923,20201102,1
1.5.H923,20201103,1
1.5.H923,20201104,1
1.5.H923,20201105,1
1.5.H928,20201106,1
1.5.H935,20201107,1
1.5.H582,20201108,1
1.5.H923,20201109,1
1.5.H923,20201110,1
1.5.H923,20201111,1
1.5.H923,20201112,1
1.5.H928,20201113,1
1.5.H935,20201114,1
1.5.H582,20201115,1
1.5.H923,20201116,1
1.5.H923,20201117,1
1.5.H923,20201118,1
1.5.H923,20201119,1
1.5.H928,20201120,1
1.5.H935,20201121,1
1.5.H582,20201122,1
1.5.H923,20201123,1
1.5.H923,20201124,1
1.5.H923,20201125,1
1.5.H923,20201126,1
1.5.H928,20201127,1
1.5.H935,20201128,1
1.5.H582,20201129,1
1.5.H923,20201130,1
1.5.H923,20201201,1
1.5.H923,20201202,1
1.5.H923,20201203,1
1.5.H928,20201204,1
1.5.H935,20201205,1
1.5.H582,20201206,1
1.5.H923,20201207,1
1.5.H582,20201208,1
1.5.H923,20201209,1
1.5.H923,20201210,1
1.5.H928,20201211,1
1.5.H935,20201212,1
1.5.H582,20201213,1
1.5.H923,20201214,1
1.5.H923,20201215,1
1.5.H923,20201216,1
1.5.H923,20201217,1
1.5.H928,20201218,1
1.5.H935,20201219,1
1.5.H582,20201220,1
1.5.H923,20201221,1
1.5.H923,20201222,1
1.5.H923,20201223,1
1.5.H923,20201224,1
1.5.H582,20201225,1
1.5.H582,20201226,1
1.5.H582,20201227,1
1.5.H923,20201228,1
1.5.H923,20201229,1
1.5.H923,20201230,1
1.5.H923,20201231,1
1.11.H214,20200619,1
1.11.H821,20200620,1
1.11.H821,20200621,1
1.11.H214,20200622,1
1.11.H895,20200623,1
1.11.H217,20200624,1
1.11.H214,20200625,1
1.11.H703,20200626,1
1.11.H216,20200627,1
1.11.H217,20200628,1
1.11.H214,20200629,1
1.11.H214,20200630,1
1.11.H217,20200705,1
1.11.H214,20200706,1
1.11.H214,20200707,1
1.11.H214,20200708,1
1.11.H214,20200709,1
1.11.H703,20200710,1
1.11.H216,20200711,1
1.11.H217,20200712,1
1.11.H214,20200713,1
1.11.H214,20200714,1
1.11.H214,20200715,1
1.11.H214,20200716,1
1.11.H703,20200717,1
1.11.H216,20200718,1
1.11.H217,20200719,1
1.11.H214,20200720,1
1.11.H214,20200721,1
1.11.H214,20200722,1
1.11.H214,20200723,1
1.11.H703,20200724,1
1.11.H216,20200725,1
1.11.H217,20200726,1
1.11.H214,20200727,1
1.11.H214,20200728,1
1.11.H214,20200729,1
1.11.H214,20200730,1
1.11.H703,20200731,1
1.11.H216,20200801,1
1.11.H217,20200802,1
1.11.H214,20200803,1
1.11.H214,20200804,1
1.11.H214,20200805,1
1.11.H214,20200806,1
1.11.H703,20200807,1
1.11.H216,20200808,1
1.11.H217,20200809,1
1.11.H214,20200810,1
1.11.H214,20200811,1
1.11.H214,20200812,1
1.11.H214,20200813,1
1.11.H703,20200814,1
1.11.H217,20200815,1
1.11.H217,20200816,1
1.11.H214,20200817,1
1.11.H214,20200818,1
1.11.H214,20200819,1
1.11.H214,20200820,1
1.11.H703,20200821,1
1.11.H216,20200822,1
1.11.H217,20200823,1
1.11.H214,20200824,1
1.11.H214,20200825,1
1.11.H214,20200826,1
1.11.H214,20200827,1
1.11.H703,20200828,1
1.11.H216,20200829,1
1.11.H217,20200830,1
1.11.H214,20200831,1
1.11.H214,20200901,1
1.11.H214,20200902,1
1.11.H214,20200903,1
1.11.H703,20200904,1
1.11.H216,20200905,1
1.11.H217,20200906,1
1.11.H214,20200907,1
1.11.H214,20200908,1
1.11.H214,20200909,1
1.11.H214,20200910,1
1.11.H217,20200911,1
1.11.H216,20200912,1
1.11.H217,20200913,1
1.11.H214,20200914,1
1.11.H214,20200915,1
1.11.H214,20200916,1
1.11.H214,20200917,1
1.11.H703,20200918,1
1.11.H216,20200919,1
1.11.H217,20200920,1
1.11.H214,20200921,1
1.11.H214,20200922,1
1.11.H214,20200923,1
1.11.H217,20200924,1
1.11.H703,20200925,1
1.11.H216,20200926,1
1.11.H217,20200927,1
1.11.H214,20200928,1
1.11.H214,20200929,1
1.11.H214,20200930,1
1.11.H214,20201001,1
1.11.H703,20201002,1
1.11.H216,20201003,1
1.11.H217,20201004,1
1.11.H214,20201005,1
1.11.H214,20201006,1
1.11.H214,20201007,1
1.11.H214,20201008,1
1.11.H703,20201009,1
1.11.H216,20201010,1
1.11.H217,20201011,1
1.11.H217,20201012,1
1.11.H214,20201013,1
1.11.H214,20201014,1
1.11.H214,20201015,1
1.11.H703,20201016,1
1.11.H216,20201017,1
1.11.H217,20201018,1
1.11.H214,20201019,1
1.11.H214,20201020,1
1.11.H214,20201021,1
1.11.H214,20201022,1
1.11.H703,20201023,1
1.11.H216,20201024,1
1.11.H217,20201025,1
1.11.H214,20201026,1
1.11.H214,20201027,1
1.11.H214,20201028,1
1.11.H214,20201029,1
1.11.H703,20201030,1
1.11.H216,20201031,1
1.11.H217,20201101,1
1.11.H214,20201102,1
1.11.H214,20201103,1
1.11.H214,20201104,1
1.11.H214,20201105,1
1.11.H703,20201106,1
1.11.H216,20201107,1
1.11.H217,20201108,1
1.11.H214,20201109,1
1.11.H214,20201110,1
1.11.H214,20201111,1
1.11.H214,20201112,1
1.11.H703,20201113,1
1.11.H216,20201114,1
1.11.H217,20201115,1
1.11.H214,20201116,1
1.11.H214,20201117,1
1.11.H214,20201118,1
1.11.H214,20201119,1
1.11.H703,20201120,1
1.11.H216,20201121,1
1.11.H217,20201122,1
1.11.H214,20201123,1
1.11.H214,20201124,1
1.11.H214,20201125,1
1.11.H214,20201126,1
1.11.H703,20201127,1
1.11.H216,20201128,1
1.11.H217,20201129,1
1.11.H214,20201130,1
1.11.H214,20201201,1
1.11.H214,20201202,1
1.11.H214,20201203,1
1.11.H703,20201204,1
1.11.H216,20201205,1
1.11.H217,20201206,1
1.11.H214,20201207,1
1.11.H217,20201208,1
1.11.H214,20201209,1
1.11.H214,20201210,1
1.11.H703,20201211,1
1.11.H216,20201212,1
1.11.H217,20201213,1
1.11.H214,20201214,1
1.11.H214,20201215,1
1.11.H214,20201216,1
1.11.H214,20201217,1
1.11.H703,20201218,1
1.11.H216,20201219,1
1.11.H217,20201220,1
1.11.H214,20201221,1
1.11.H214,20201222,1
1.11.H214,20201223,1
1.11.H214,20201224,1
1.11.H217,20201225,1
1.11.H217,20201226,1
1.11.H217,20201227,1
1.11.H214,20201228,1
1.11.H214,20201229,1
1.11.H214,20201230,1
1.11.H214,20201231,1
1.91.H765,20200619,1
1.91.H822,20200620,1
1.91.H822,20200621,1
1.91.H765,20200622,1
1.91.H894,20200623,1
1.91.H767,20200624,1
1.91.H765,20200625,1
1.91.H763,20200626,1
1.91.H745,20200627,1
1.91.H767,20200628,1
1.91.H765,20200629,1
1.91.H765,20200630,1
1.91.H767,20200705,1
1.91.H765,20200706,1
1.91.H765,20200707,1
1.91.H765,20200708,1
1.91.H765,20200709,1
1.91.H763,20200710,1
1.91.H745,20200711,1
1.91.H767,20200712,1
1.91.H765,20200713,1
1.91.H765,20200714,1
1.91.H765,20200715,1
1.91.H765,20200716,1
1.91.H763,20200717,1
1.91.H745,20200718,1
1.91.H767,20200719,1
1.91.H765,20200720,1
1.91.H765,20200721,1
1.91.H765,20200722,1
1.91.H765,20200723,1
1.91.H763,20200724,1
1.91.H745,20200725,1
1.91.H767,20200726,1
1.91.H765,20200727,1
1.91.H765,20200728,1
1.91.H765,20200729,1
1.91.H765,20200730,1
1.91.H763,20200731,1
1.91.H745,20200801,1
1.91.H767,20200802,1
1.91.H765,20200803,1
1.91.H765,20200804,1
1.91.H765,20200805,1
1.91.H765,20200806,1
1.91.H763,20200807,1
1.91.H745,20200808,1
1.91.H767,20200809,1
1.91.H765,20200810,1
1.91.H765,20200811,1
1.91.H765,20200812,1
1.91.H765,20200813,1
1.91.H763,20200814,1
1.91.H767,20200815,1
1.91.H767,20200816,1
1.91.H765,20200817,1
1.91.H765,20200818,1
1.91.H765,20200819,1
1.91.H765,20200820,1
1.91.H763,20200821,1
1.91.H745,20200822,1
1.91.H767,20200823,1
1.91.H765,20200824,1
1.91.H765,20200825,1
1.91.H765,20200826,1
1.91.H765,20200827,1
1.91.H763,20200828,1
1.91.H745,20200829,1
1.91.H767,20200830,1
1.91.H765,20200831,1
1.91.H765,20200901,1
1.91.H765,20200902,1
1.91.H765,20200903,1
1.91.H763,20200904,1
1.91.H745,20200905,1
1.91.H767,20200906,1
1.91.H765,20200907,1
1.91.H765,20200908,1
1.91.H765,20200909,1
1.91.H765,20200910,1
1.91.H767,20200911,1
1.91.H745,20200912,1
